time,q1_dot,q2_dot,q3_dot,q4_dot,q5_dot,q6_dot,q7_dot
69.4,-0.3,0.145234,-0.00175787,-0.290293,-0.0208535,0.0207068,0.112593
69.5,-0.3,0.144968,-0.00539825,-0.290545,-0.0201012,0.0189764,0.111629
69.6,-0.3,0.144639,-0.00899352,-0.290878,-0.0193797,0.0172018,0.110666
69.7,-0.3,0.144246,-0.0125422,-0.291293,-0.0186896,0.0153855,0.109705
69.8,-0.3,0.143789,-0.0160428,-0.291789,-0.0180316,0.0135295,0.108746
69.9,-0.3,0.143268,-0.0194937,-0.292365,-0.0174061,0.0116363,0.107791
70,-0.3,0.142655,-0.0230834,-0.293058,-0.0167823,0.00959946,0.106787
70.1,-0.3,0.142002,-0.0264271,-0.293796,-0.0162255,0.00763717,0.105841
70.2,-0.3,0.141283,-0.0297159,-0.294612,-0.0157027,0.00564518,0.104901
70.3,-0.3,0.140454,-0.0331271,-0.295556,-0.0151884,0.00351287,0.103916
70.4,-0.3,0.1396,-0.0362982,-0.296527,-0.0147368,0.00146801,0.102991
70.5,-0.3,0.138677,-0.0394092,-0.297572,-0.0143201,-0.000598343,0.102075
70.6,-0.3,0.137687,-0.0424585,-0.298689,-0.0139386,-0.0026834,0.101168
70.7,-0.3,0.136628,-0.0454445,-0.299875,-0.0135923,-0.00478427,0.100272
70.8,-0.3,0.135437,-0.0485267,-0.3,-0.013265,-0.00701619,0.0993379
70.9,-0.3,0.134236,-0.0513774,-0.3,-0.0129908,-0.00914031,0.0984658
71,-0.3,0.132963,-0.0541597,-0.3,-0.0127512,-0.011271,0.0976068
71.1,-0.3,0.131619,-0.0568722,-0.3,-0.0125458,-0.0134051,0.0967618
71.2,-0.3,0.130125,-0.0596589,-0.3,-0.0123659,-0.0156585,0.0958858
71.3,-0.3,0.128664,-0.0619312,-0.3,-0.0122433,-0.0175424,0.0951694
71.4,-0.3,0.127326,-0.0623426,-0.3,-0.0122188,-0.0178801,0.0950669
71.5,-0.3,0.125895,-0.0627708,-0.3,-0.0121922,-0.0182344,0.0949601
71.6,-0.3,0.124525,-0.0631712,-0.3,-0.0121668,-0.018568,0.0948603
71.7,-0.3,0.12314,-0.0635665,-0.3,-0.0121411,-0.0188996,0.0947618
71.8,-0.3,0.12174,-0.0639564,-0.3,-0.0121151,-0.0192291,0.0946646
71.9,-0.3,0.120249,-0.0643625,-0.3,-0.0120875,-0.0195745,0.0945635
72,-0.3,0.118821,-0.0647414,-0.3,-0.0120609,-0.0198993,0.0944691
72.1,-0.3,0.117379,-0.0651149,-0.3,-0.0120339,-0.0202218,0.0943762
72.2,-0.3,0.115843,-0.0655033,-0.3,-0.0120053,-0.0205597,0.0942797
72.3,-0.3,0.114374,-0.0658654,-0.3,-0.0119776,-0.0208771,0.0941898
72.4,-0.3,0.112891,-0.0662217,-0.3,-0.0119496,-0.021192,0.0941014
72.5,-0.3,0.111396,-0.0665723,-0.3,-0.0119212,-0.0215043,0.0940145
72.6,-0.3,0.109887,-0.0669171,-0.3,-0.0118925,-0.0218138,0.0939292
72.7,-0.3,0.108282,-0.0672749,-0.3,-0.0118617,-0.0221376,0.0938409
72.8,-0.3,0.106748,-0.0676075,-0.3,-0.0118321,-0.0224413,0.0937589
72.9,-0.3,0.105202,-0.0679342,-0.3,-0.011802,-0.0227422,0.0936785
73,-0.3,0.103643,-0.0682548,-0.3,-0.0117713,-0.02304,0.0935998
73.1,-0.3,0.102161,-0.068552,-0.3,-0.011742,-0.0233185,0.0935269
73.2,-0.3,0.100581,-0.0688606,-0.3,-0.0117104,-0.0236103,0.0934515
73.3,-0.3,0.0989885,-0.069163,-0.3,-0.0116783,-0.023899,0.0933778
73.4,-0.3,0.0972963,-0.0694754,-0.3,-0.0116437,-0.0242002,0.0933019
73.5,-0.3,0.0956819,-0.0697647,-0.3,-0.0116104,-0.0244821,0.0932318
73.6,-0.3,0.0940571,-0.0700477,-0.3,-0.0115764,-0.0247606,0.0931636
73.7,-0.3,0.092422,-0.0703242,-0.3,-0.0115418,-0.0250357,0.0930971
73.8,-0.3,0.090686,-0.0706092,-0.3,-0.0115046,-0.0253223,0.0930289
73.9,-0.3,0.0890308,-0.0708722,-0.3,-0.0114686,-0.0255902,0.0929662
74,-0.3,0.0872737,-0.0711427,-0.3,-0.0114298,-0.025869,0.0929021
74.1,-0.3,0.0855995,-0.0713921,-0.3,-0.0113923,-0.0261293,0.0928433
74.2,-0.3,0.0839166,-0.0716348,-0.3,-0.0113539,-0.0263859,0.0927865
74.3,-0.3,0.0822252,-0.0718706,-0.3,-0.0113148,-0.0266387,0.0927315
74.4,-0.3,0.0804312,-0.0721123,-0.3,-0.0112726,-0.0269014,0.0926756
74.5,-0.3,0.0787233,-0.0723341,-0.3,-0.0112316,-0.0271463,0.0926247
74.6,-0.3,0.0770079,-0.072549,-0.3,-0.0111898,-0.0273872,0.0925758
74.7,-0.3,0.0751895,-0.0727684,-0.3,-0.0111447,-0.0276372,0.0925263
74.8,-0.3,0.0734595,-0.072969,-0.3,-0.0111009,-0.0278699,0.0924815
74.9,-0.3,0.0716265,-0.0731732,-0.3,-0.0110537,-0.0281111,0.0924364
75,-0.3,0.0698834,-0.0733594,-0.3,-0.0110079,-0.0283354,0.0923957
75.1,-0.3,0.0681345,-0.0735384,-0.3,-0.010961,-0.0285555,0.0923572
75.2,-0.3,0.0662827,-0.0737198,-0.3,-0.0109104,-0.0287833,0.0923186
75.3,-0.3,0.0645226,-0.0738842,-0.3,-0.0108613,-0.0289947,0.0922843
75.4,-0.3,0.0626596,-0.0740499,-0.3,-0.0108082,-0.0292133,0.0922503
75.5,-0.3,0.0608899,-0.0741993,-0.3,-0.0107567,-0.0294158,0.0922203
75.6,-0.3,0.059116,-0.0743415,-0.3,-0.010704,-0.029614,0.0921924
75.7,-0.3,0.0572396,-0.0744838,-0.3,-0.010647,-0.0298185,0.0921652
75.8,-0.3,0.0554582,-0.074611,-0.3,-0.0105917,-0.0300077,0.0921416
75.9,-0.3,0.0536738,-0.0747308,-0.3,-0.0105351,-0.0301925,0.0921202
76,-0.3,0.0518866,-0.0748432,-0.3,-0.0104772,-0.0303727,0.0921009
76.1,-0.3,0.0499978,-0.0749541,-0.3,-0.0104147,-0.0305583,0.0920828
76.2,-0.3,0.048206,-0.0750513,-0.3,-0.010354,-0.0307293,0.0920679
76.3,-0.3,0.0464126,-0.0751411,-0.3,-0.0102919,-0.0308958,0.0920552
76.4,-0.3,0.0445184,-0.075228,-0.3,-0.0102249,-0.0310668,0.092044
76.5,-0.3,0.0427226,-0.0753024,-0.3,-0.0101598,-0.0312239,0.0920357
76.6,-0.3,0.0409263,-0.0753693,-0.3,-0.0100933,-0.0313765,0.0920296
76.7,-0.3,0.0391298,-0.0754287,-0.3,-0.0100252,-0.0315244,0.0920256
76.8,-0.3,0.0372337,-0.0754833,-0.3,-0.00995171,-0.0316757,0.0920237
76.9,-0.3,0.0354378,-0.0755272,-0.3,-0.00988046,-0.0318142,0.0920242
77,-0.3,0.0336428,-0.0755635,-0.3,-0.00980763,-0.0319481,0.0920268
77.1,-0.3,0.0317495,-0.0755937,-0.3,-0.00972904,-0.0320844,0.092032
77.2,-0.3,0.0299574,-0.0756145,-0.3,-0.00965289,-0.0322088,0.092039
77.3,-0.3,0.028068,-0.0756284,-0.3,-0.0095708,-0.0323353,0.0920488
77.4,-0.3,0.0262803,-0.0756335,-0.3,-0.00949124,-0.0324502,0.0920603
77.5,-0.3,0.0244952,-0.075631,-0.3,-0.00940998,-0.0325604,0.092074
77.6,-0.3,0.0226143,-0.0756203,-0.3,-0.00932239,-0.0326718,0.0920907
77.7,-0.3,0.0208359,-0.0756021,-0.3,-0.0092376,-0.0327726,0.0921088
77.8,-0.3,0.0190611,-0.0755763,-0.3,-0.00915107,-0.0328688,0.092129
77.9,-0.299867,0.0172905,-0.0755429,-0.3,-0.00906277,-0.0329603,0.0921513
78,-0.299359,0.0154262,-0.0754997,-0.3,-0.00896771,-0.0330522,0.0921772
78.1,-0.298865,0.0136649,-0.0754506,-0.3,-0.00887575,-0.0331343,0.0922039
78.2,-0.29836,0.0119087,-0.0753939,-0.3,-0.00878197,-0.0332119,0.0922327
78.3,-0.297843,0.0101579,-0.0753295,-0.3,-0.00868637,-0.033285,0.0922636
78.4,-0.297285,0.00831604,-0.0752534,-0.3,-0.0085835,-0.0333572,0.0922985
78.5,-0.296745,0.00657738,-0.0751734,-0.3,-0.00848413,-0.033421,0.0923337
78.6,-0.296163,0.00474903,-0.0750807,-0.3,-0.00837724,-0.0334834,0.0923732
78.7,-0.2956,0.00302385,-0.074985,-0.3,-0.00827404,-0.033538,0.0924126
78.8,-0.294994,0.0012104,-0.0748758,-0.3,-0.00816309,-0.0335908,0.0924565
78.9,-0.294409,-0.000500011,-0.0747644,-0.3,-0.00805603,-0.0336363,0.0925002
79,-0.293783,-0.00229475,-0.0746315,-0.3,-0.00794079,-0.0336736,0.0925508
79.1,-0.293192,-0.0039782,-0.0744731,-0.3,-0.007829,-0.0336843,0.0926089
79.2,-0.292603,-0.00564438,-0.0742831,-0.3,-0.00771482,-0.0336712,0.0926766
79.3,-0.292017,-0.00729259,-0.0740623,-0.3,-0.00759844,-0.0336349,0.0927539
79.4,-0.291434,-0.00892214,-0.0738112,-0.3,-0.00748004,-0.0335762,0.0928405
79.5,-0.290821,-0.0106224,-0.0735159,-0.3,-0.00735316,-0.0334921,0.0929411
79.6,-0.290245,-0.0122118,-0.0732042,-0.3,-0.00723124,-0.033389,0.0930462
79.7,-0.289673,-0.0137806,-0.0728637,-0.3,-0.00710794,-0.0332652,0.0931601
79.8,-0.289074,-0.0154144,-0.0724744,-0.3,-0.00697656,-0.0331133,0.0932894
79.9,-0.288511,-0.0169398,-0.0720766,-0.3,-0.00685115,-0.0329492,0.0934206
80,-0.287952,-0.0184434,-0.0716516,-0.3,-0.00672506,-0.0327662,0.09356
80.1,-0.287399,-0.0199249,-0.0712,-0.3,-0.00659855,-0.0325651,0.0937073
80.2,-0.286851,-0.021384,-0.0707223,-0.3,-0.00647185,-0.0323465,0.0938625
80.3,-0.286276,-0.0229009,-0.070192,-0.3,-0.00633814,-0.0320988,0.0940341
80.4,-0.285738,-0.0243131,-0.0696622,-0.3,-0.00621181,-0.0318462,0.0942047
80.5,-0.285206,-0.0257021,-0.0691077,-0.3,-0.00608604,-0.0315778,0.0943827
80.6,-0.284679,-0.0270679,-0.068529,-0.3,-0.00596107,-0.0312944,0.0945677
80.7,-0.284128,-0.0284857,-0.0678942,-0.3,-0.0058302,-0.0309807,0.0947701
80.8,-0.283613,-0.0298033,-0.0672675,-0.3,-0.00570761,-0.0306681,0.0949692
80.9,-0.283103,-0.0310972,-0.066618,-0.3,-0.00558654,-0.0303421,0.0951749
81,-0.28257,-0.032438,-0.0659089,-0.3,-0.00546061,-0.0299845,0.0953989
81.1,-0.282072,-0.0336835,-0.0652145,-0.3,-0.00534337,-0.0296328,0.0956177
81.2,-0.281579,-0.0349053,-0.0644988,-0.3,-0.00522834,-0.0292693,0.0958426
81.3,-0.281091,-0.0361047,-0.0637634,-0.3,-0.00511561,-0.0288954,0.0960731
81.4,-0.280581,-0.0373457,-0.0629656,-0.3,-0.00499939,-0.0284893,0.0963226
81.5,-0.280104,-0.0384957,-0.0621882,-0.3,-0.00489234,-0.0280932,0.0965652
81.6,-0.279633,-0.0396224,-0.0613916,-0.3,-0.00478831,-0.0276873,0.0968132
81.7,-0.279166,-0.0407258,-0.0605763,-0.3,-0.00468749,-0.0272721,0.0970666
81.8,-0.278678,-0.0418671,-0.0596971,-0.3,-0.00458452,-0.0268253,0.0973392
81.9,-0.278222,-0.0429232,-0.0588449,-0.3,-0.00449081,-0.0263925,0.097603
82,-0.27777,-0.0439564,-0.0579756,-0.3,-0.00440083,-0.0259518,0.0978717
82.1,-0.277323,-0.044967,-0.0570896,-0.3,-0.00431472,-0.0255036,0.0981451
82.2,-0.27688,-0.045955,-0.0561874,-0.3,-0.00423264,-0.0250483,0.0984231
82.3,-0.276416,-0.0469754,-0.0552192,-0.3,-0.00415028,-0.0245612,0.0987209
82.4,-0.275981,-0.0479178,-0.0542856,-0.3,-0.00407689,-0.0240925,0.0990078
82.5,-0.27555,-0.0488382,-0.0533374,-0.3,-0.00400794,-0.0236179,0.0992987
82.6,-0.275123,-0.0497367,-0.0523752,-0.3,-0.00394354,-0.0231377,0.0995937
82.7,-0.2747,-0.0506137,-0.0513996,-0.3,-0.00388381,-0.0226523,0.0998924
82.8,-0.274279,-0.0514694,-0.0504111,-0.3,-0.00382884,-0.022162,0.100195
82.9,-0.273861,-0.0523051,-0.0494108,-0.3,-0.00377856,-0.0216676,0.1005
83,-0.273447,-0.0531186,-0.0483982,-0.3,-0.00373342,-0.0211686,0.10081
83.1,-0.273035,-0.0539114,-0.0473744,-0.3,-0.00369332,-0.0206656,0.101122
83.2,-0.272626,-0.0546837,-0.04634,-0.3,-0.00365836,-0.020159,0.101438
83.3,-0.272195,-0.0554786,-0.0452378,-0.3,-0.0036268,-0.0196213,0.101774
83.4,-0.27179,-0.0562094,-0.0441833,-0.3,-0.00360258,-0.0191083,0.102095
83.5,-0.271388,-0.0569201,-0.04312,-0.3,-0.00358372,-0.0185926,0.102419
83.6,-0.270987,-0.0576113,-0.0420484,-0.3,-0.00357024,-0.0180744,0.102745
83.7,-0.270588,-0.0582829,-0.0409692,-0.3,-0.00356222,-0.0175541,0.103074
83.8,-0.270191,-0.0589353,-0.0398829,-0.3,-0.00355969,-0.0170318,0.103405
83.9,-0.269795,-0.0595686,-0.0387902,-0.3,-0.0035627,-0.016508,0.103738
84,-0.269377,-0.0602185,-0.0376306,-0.3,-0.00357162,-0.0159539,0.104091
84.1,-0.268983,-0.0608134,-0.0365265,-0.3,-0.00358611,-0.0154275,0.104427
84.2,-0.268591,-0.0613898,-0.0354178,-0.3,-0.00360627,-0.0149002,0.104765
84.3,-0.268199,-0.0619479,-0.0343052,-0.3,-0.00363209,-0.0143722,0.105105
84.4,-0.267808,-0.0624881,-0.0331891,-0.3,-0.00366361,-0.0138438,0.105445
84.5,-0.267418,-0.0630104,-0.0320704,-0.3,-0.00370084,-0.0133152,0.105787
84.6,-0.267028,-0.0635152,-0.0309496,-0.3,-0.0037438,-0.0127866,0.106129
84.7,-0.266617,-0.0640296,-0.0297649,-0.3,-0.00379528,-0.0122291,0.106492
84.8,-0.26625,-0.0644727,-0.0287041,-0.3,-0.00384694,-0.0117305,0.106817
84.9,-0.26586,-0.0649269,-0.0275806,-0.3,-0.00390696,-0.0112035,0.107161
85,-0.265472,-0.0653631,-0.0264576,-0.3,-0.00397293,-0.0106772,0.107506
85.1,-0.265061,-0.0658073,-0.0252731,-0.3,-0.0040485,-0.0101231,0.10787
85.2,-0.264674,-0.0662096,-0.0241527,-0.3,-0.00412631,-0.00959922,0.108215
85.3,-0.264286,-0.0665956,-0.0230346,-0.3,-0.00420987,-0.00907686,0.10856
85.4,-0.263898,-0.0669668,-0.0219192,-0.3,-0.00429898,-0.00855632,0.108904
85.5,-0.26351,-0.067322,-0.0208073,-0.3,-0.00439383,-0.00803763,0.109248
85.6,-0.263123,-0.0676615,-0.0196994,-0.3,-0.00449441,-0.007521,0.109592
85.7,-0.262736,-0.0679844,-0.0185964,-0.3,-0.00460091,-0.00700647,0.109935
85.8,-0.262327,-0.0683103,-0.0174374,-0.3,-0.00471921,-0.00646615,0.110296
85.9,-0.261941,-0.0686019,-0.0163459,-0.3,-0.0048374,-0.00595681,0.110637
86,-0.261556,-0.0688785,-0.0152609,-0.3,-0.00496127,-0.00545025,0.110977
86.1,-0.261171,-0.0691404,-0.014183,-0.3,-0.00509078,-0.00494665,0.111315
86.2,-0.260787,-0.0693876,-0.0131127,-0.3,-0.0052259,-0.00444619,0.111653
86.3,-0.260381,-0.0696336,-0.0119917,-0.3,-0.00537451,-0.00392153,0.112007
86.4,-0.259998,-0.0698515,-0.0109388,-0.3,-0.00552109,-0.00342803,0.112341
86.5,-0.259615,-0.0700554,-0.0098953,-0.3,-0.00567321,-0.00293816,0.112673
86.6,-0.259234,-0.0702454,-0.00886168,-0.3,-0.00583084,-0.00245207,0.113003
86.7,-0.258853,-0.0704218,-0.00783845,-0.3,-0.00599394,-0.00196994,0.113332
86.8,-0.258474,-0.0705846,-0.00682613,-0.3,-0.00616248,-0.0014919,0.113658
86.9,-0.258095,-0.0707342,-0.00582524,-0.3,-0.00633641,-0.0010181,0.113982
87,-0.257718,-0.0708707,-0.00483627,-0.3,-0.00651571,-0.0005487,0.114303
87.1,-0.257343,-0.0709943,-0.00385971,-0.3,-0.00670032,-8.38305e-05,0.114622
87.2,-0.256947,-0.0711123,-0.002842,-0.3,-0.00690066,0.000401795,0.114956
87.3,-0.256575,-0.0712099,-0.00189237,-0.3,-0.00709607,0.000856921,0.11527
87.4,-0.256204,-0.071295,-0.000956592,-0.3,-0.00729668,0.0013071,0.115581
87.5,-0.255836,-0.071368,-3.50849e-05,-0.3,-0.00750243,0.00175219,0.115889
87.6,-0.25547,-0.071429,0.000871722,-0.3,-0.00771327,0.00219209,0.116194
87.7,-0.255107,-0.0714781,0.00176341,-0.3,-0.00792914,0.00262665,0.116496
87.8,-0.254745,-0.0715156,0.00263957,-0.3,-0.00815001,0.00305576,0.116795
87.9,-0.254387,-0.0715417,0.00349981,-0.3,-0.00837581,0.0034793,0.11709
88,-0.25403,-0.0715574,0.00434448,-0.3,-0.00860632,0.00389721,0.117383
88.1,-0.253677,-0.071562,0.0051725,-0.3,-0.00884166,0.00430935,0.117672
88.2,-0.253306,-0.0715555,0.00602839,-0.3,-0.00909519,0.00473803,0.117973
88.3,-0.25296,-0.0715371,0.00682038,-0.3,-0.00934038,0.0051379,0.118255
88.4,-0.252618,-0.0715082,0.00759461,-0.3,-0.00959022,0.00553167,0.118533
88.5,-0.252278,-0.071469,0.00835079,-0.3,-0.00984461,0.00591924,0.118808
88.6,-0.251924,-0.0714171,0.00912945,-0.3,-0.010118,0.00632156,0.119094
88.7,-0.251593,-0.0713575,0.00984764,-0.3,-0.0103815,0.00669611,0.119361
88.8,-0.251266,-0.0712881,0.0105468,-0.3,-0.0106494,0.00706419,0.119624
88.9,-0.250943,-0.0712093,0.0112268,-0.3,-0.0109216,0.00742573,0.119883
89,-0.250624,-0.0711212,0.0118873,-0.3,-0.011198,0.00778064,0.120138
89.1,-0.250309,-0.0710248,0.012529,-0.3,-0.0114784,0.00812896,0.12039
89.2,-0.249982,-0.0709136,0.0131851,-0.3,-0.0117787,0.00848935,0.120651
89.3,-0.249677,-0.0707985,0.0137847,-0.3,-0.0120675,0.0088236,0.120894
89.4,-0.249378,-0.0706749,0.0143639,-0.3,-0.0123601,0.00915095,0.121133
89.5,-0.249083,-0.0705432,0.0149225,-0.3,-0.0126566,0.00947133,0.121368
89.6,-0.248778,-0.0703957,0.01549,-0.3,-0.0129735,0.00980198,0.121612
89.7,-0.248494,-0.0702478,0.0160057,-0.3,-0.0132774,0.0101079,0.121838
89.8,-0.248216,-0.0700923,0.0165003,-0.3,-0.013585,0.0104067,0.12206
89.9,-0.247943,-0.0699295,0.0169736,-0.3,-0.0138959,0.0106984,0.122279
90,-0.247661,-0.0697502,0.0174504,-0.3,-0.0142278,0.0109985,0.122504
90.1,-0.2474,-0.0695731,0.0178796,-0.3,-0.0145455,0.0112753,0.122714
90.2,-0.247145,-0.0693894,0.018287,-0.3,-0.0148665,0.0115448,0.122919
90.3,-0.246881,-0.0691887,0.0186939,-0.3,-0.0152085,0.0118215,0.123131
90.4,-0.246638,-0.0689922,0.0190566,-0.3,-0.0155357,0.012076,0.123328
90.5,-0.246401,-0.0687897,0.0193971,-0.3,-0.0158657,0.0123232,0.12352
90.6,-0.246157,-0.0685701,0.0197332,-0.3,-0.0162171,0.0125761,0.123719
90.7,-0.245933,-0.0683563,0.0200283,-0.3,-0.0165527,0.0128081,0.123903
90.8,-0.245715,-0.0681374,0.0203013,-0.3,-0.0168909,0.0130327,0.124082
90.9,-0.245503,-0.0679136,0.020552,-0.3,-0.0172316,0.0132498,0.124257
91,-0.245285,-0.0676729,0.0207939,-0.3,-0.0175937,0.0134712,0.124438
91.1,-0.245086,-0.0674399,0.0209988,-0.3,-0.0179392,0.0136731,0.124605
91.2,-0.244894,-0.0672028,0.0211812,-0.3,-0.0182868,0.0138676,0.124767
91.3,-0.244697,-0.0669486,0.02135,-0.3,-0.0186559,0.0140648,0.124934
91.4,-0.244518,-0.066704,0.0214865,-0.3,-0.0190077,0.014244,0.125088
91.5,-0.244345,-0.0664562,0.0216005,-0.3,-0.0193612,0.0144158,0.125238
91.6,-0.244178,-0.0662054,0.0216922,-0.3,-0.0197166,0.0145801,0.125383
91.7,-0.244008,-0.0659381,0.0217662,-0.3,-0.0200935,0.0147458,0.125533
91.8,-0.243855,-0.0656822,0.0218119,-0.3,-0.0204521,0.0148949,0.12567
91.9,-0.243707,-0.0654242,0.0218352,-0.3,-0.0208121,0.0150366,0.125803
92,-0.243566,-0.0651645,0.0218373,-0.3,-0.0211736,0.0151712,0.125932
92.1,-0.243423,-0.0648888,0.0218158,-0.3,-0.0215564,0.0153053,0.126064
92.2,-0.243295,-0.0646263,0.0217712,-0.3,-0.0219202,0.0154246,0.126185
92.3,-0.243173,-0.064363,0.0217044,-0.3,-0.022285,0.0155366,0.126302
92.4,-0.243057,-0.0640991,0.0216154,-0.3,-0.0226507,0.0156413,0.126415
92.5,-0.24294,-0.0638204,0.0214992,-0.3,-0.0230378,0.0157442,0.126531
92.6,-0.242837,-0.0635564,0.0213651,-0.3,-0.0234051,0.015834,0.126636
92.7,-0.242739,-0.063293,0.0212091,-0.3,-0.023773,0.0159166,0.126737
92.8,-0.242647,-0.0630303,0.0210313,-0.3,-0.0241414,0.0159921,0.126834
92.9,-0.24256,-0.0627688,0.0208317,-0.3,-0.0245102,0.0160604,0.126928
93,-0.242479,-0.0625088,0.0206105,-0.3,-0.0248794,0.0161216,0.127018
93.1,-0.242408,-0.0622649,0.0203814,-0.3,-0.0252282,0.0161728,0.1271
93.2,-0.242338,-0.0620088,0.0201184,-0.3,-0.0255977,0.0162202,0.127183
93.3,-0.242272,-0.0617551,0.0198342,-0.3,-0.0259673,0.0162607,0.127262
93.4,-0.242212,-0.0615042,0.0195297,-0.3,-0.0263369,0.0162944,0.127338
93.5,-0.242154,-0.0612429,0.0191848,-0.3,-0.0267269,0.0163223,0.127414
93.6,-0.242103,-0.0609991,0.0188361,-0.3,-0.0270961,0.0163415,0.127482
93.7,-0.242058,-0.0607593,0.0184665,-0.3,-0.0274649,0.0163539,0.127547
93.8,-0.242017,-0.060524,0.0180761,-0.3,-0.0278334,0.0163594,0.127609
93.9,-0.241977,-0.0602801,0.0176432,-0.3,-0.028222,0.0163582,0.12767
94,-0.241945,-0.0600549,0.0172106,-0.3,-0.0285894,0.0163498,0.127725
94.1,-0.241916,-0.0598351,0.0167577,-0.3,-0.0289561,0.0163347,0.127776
94.2,-0.24189,-0.0596094,0.0162581,-0.3,-0.0293425,0.0163115,0.127827
94.3,-0.241869,-0.0594022,0.0157638,-0.3,-0.0297077,0.0162827,0.127872
94.4,-0.241852,-0.0592018,0.0152496,-0.3,-0.030072,0.0162472,0.127913
94.5,-0.241837,-0.0590085,0.0147155,-0.3,-0.0304354,0.0162052,0.127952
94.6,-0.241825,-0.0588227,0.0141619,-0.3,-0.0307978,0.0161566,0.127987
94.7,-0.241816,-0.0586448,0.0135887,-0.3,-0.0311591,0.0161015,0.128019
94.8,-0.24181,-0.0584659,0.0129632,-0.3,-0.0315393,0.0160363,0.12805
94.9,-0.241806,-0.0583056,0.0123506,-0.3,-0.0318982,0.015968,0.128076
95,-0.241804,-0.0581544,0.0117188,-0.3,-0.0322558,0.0158931,0.1281
95.1,-0.241804,-0.0580129,0.0110682,-0.3,-0.0326121,0.0158119,0.12812
95.2,-0.241805,-0.0578741,0.0103616,-0.3,-0.0329867,0.0157194,0.128138
95.3,-0.241808,-0.0577535,0.00967272,-0.3,-0.0333401,0.0156252,0.128153
95.4,-0.241811,-0.0576439,0.00896539,-0.3,-0.033692,0.0155246,0.128165
95.5,-0.241816,-0.0575455,0.00823981,-0.3,-0.0340424,0.0154178,0.128174
95.6,-0.241821,-0.0574588,0.00749614,-0.3,-0.0343911,0.0153047,0.12818
95.7,-0.241826,-0.0573801,0.00669211,-0.3,-0.0347576,0.0151787,0.128184
95.8,-0.241831,-0.0573188,0.00591176,-0.3,-0.0351029,0.0150529,0.128185
95.9,-0.241836,-0.0572704,0.00511373,-0.3,-0.0354465,0.0149209,0.128184
96,-0.24184,-0.0572336,0.00425281,-0.3,-0.0358074,0.014775,0.12818
96.1,-0.241843,-0.0572132,0.00341903,-0.3,-0.0361473,0.0146303,0.128173
96.2,-0.241845,-0.0572068,0.00252066,-0.3,-0.0365042,0.0144711,0.128163
96.3,-0.241845,-0.0572162,0.00165172,-0.3,-0.0368403,0.0143139,0.128152
96.4,-0.241843,-0.0572422,0.000716523,-0.3,-0.037193,0.0141414,0.128137
96.5,-0.241839,-0.0572832,-0.000186999,-0.3,-0.037525,0.0139717,0.128121
96.6,-0.241832,-0.0573402,-0.00110718,-0.3,-0.0378551,0.0137959,0.128102
96.7,-0.241822,-0.0574136,-0.00204384,-0.3,-0.0381831,0.0136141,0.128081
96.8,-0.241809,-0.0575038,-0.00299685,-0.3,-0.038509,0.0134261,0.128058
96.9,-0.241792,-0.0576112,-0.00396608,-0.3,-0.0388328,0.0132322,0.128033
97,-0.241771,-0.0577432,-0.00500626,-0.3,-0.0391724,0.013021,0.128003
97.1,-0.241746,-0.0578873,-0.00600844,-0.3,-0.0394918,0.0128146,0.127974
97.2,-0.241716,-0.0580498,-0.00702654,-0.3,-0.0398089,0.0126022,0.127942
97.3,-0.241679,-0.0582412,-0.00811795,-0.3,-0.0401413,0.0123716,0.127906
97.4,-0.241638,-0.0584428,-0.00916831,-0.3,-0.0404538,0.0121467,0.12787
97.5,-0.241592,-0.0586641,-0.0102343,-0.3,-0.040764,0.0119158,0.127832
97.6,-0.241537,-0.0589175,-0.0113752,-0.3,-0.0410891,0.0116659,0.12779
97.7,-0.241477,-0.0591803,-0.0124729,-0.3,-0.0413944,0.0114226,0.127747
97.8,-0.241411,-0.0594638,-0.0135859,-0.3,-0.0416972,0.0111731,0.127703
97.9,-0.241337,-0.0597685,-0.0147142,-0.3,-0.0419976,0.0109176,0.127657
98,-0.241255,-0.0600946,-0.0158577,-0.3,-0.0422953,0.010656,0.127609
98.1,-0.241161,-0.0604605,-0.01708,-0.3,-0.0426072,0.0103735,0.127556
98.2,-0.241068,-0.0608111,-0.0181891,-0.3,-0.0428833,0.0101146,0.127507
98.3,-0.24096,-0.0612038,-0.0193779,-0.3,-0.0431732,0.00983456,0.127453
98.4,-0.240844,-0.0616191,-0.0205816,-0.3,-0.0434603,0.00954835,0.127398
98.5,-0.240717,-0.0620576,-0.0218003,-0.3,-0.0437445,0.00925593,0.12734
98.6,-0.240573,-0.0625451,-0.0231026,-0.3,-0.0440416,0.00894063,0.127277
98.7,-0.240425,-0.0630318,-0.024352,-0.3,-0.0443198,0.0086354,0.127216
98.8,-0.240258,-0.063571,-0.0256867,-0.3,-0.0446104,0.0083065,0.127149
98.9,-0.240087,-0.0641073,-0.0269668,-0.3,-0.0448823,0.00798833,0.127083
99,-0.239904,-0.0646682,-0.0282619,-0.3,-0.045151,0.00766381,0.127016
99.1,-0.239698,-0.0652863,-0.0296449,-0.3,-0.0454311,0.00731446,0.126943
99.2,-0.239478,-0.065932,-0.0310446,-0.3,-0.0457073,0.00695799,0.126868
99.3,-0.239255,-0.0665703,-0.0323864,-0.3,-0.0459653,0.00661355,0.126794
